WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_fnn_random
7.95,86.77,24.71,3.37,-0.98450318,0.039999999999992,27.4,-0.1753667261,88.99,1,27.91,1008.3,7.0,6.49,6.200264558827589
6.49,88.86,24.55,4.52,-0.9884938868,-0.039999999999992,28.8,-0.1512608202,86.77,1,27.81,1007.3,6.0,6.39,5.987355095104858
6.39,88.14,24.68,3.49,-0.98450318,0.0,28.9,-0.1753667261,88.86,1,27.53,1007.2,6.0,6.11,6.093751195623104
6.11,90.24,24.52,1.05,-0.9985366703,0.0099999999999909,28.8,-0.05407881298,88.14,1,27.78,1007.6,6.0,5.15,5.488093333367069
5.15,88.88,24.81,1.04,-0.9854078985,0.0200000000000102,29.1,-0.1702094992,90.24,1,28.23,1007.7,6.0,3.37,4.472070285992068
3.37,89.92,24.55,1.13,-0.9472102777,0.1199999999999903,28.6,-0.3206129906,88.88,1,27.59,1007.9,6.0,3.9,3.818920984997457
3.9,87.28,25.03,1.48,-1.0,-0.019999999999996,29.0,0.0,89.92,1,28.49,1008.7,6.0,4.21,4.13372527283775
4.21,89.63,25.58,2.26,-0.9979156183,-0.019999999999996,28.8,-0.06453230825,87.28,1,27.39,1008.1,5.0,6.31,5.600633039929089
6.31,88.07,25.25,0.61,-0.9751493543,0.0900000000000034,29.1,-0.2215484976,89.63,1,27.99,1008.3,3.0,5.73,5.755937265383582
5.73,88.77,25.26,0.25,-0.9819587127,0.1099999999999994,28.9,-0.189095443,88.07,1,28.02,1009.9,4.0,5.75,5.452753637017173
5.75,88.36,25.63,0.91,-0.9937679192,-0.0100000000000051,29.2,-0.1114689322,88.77,1,28.07,1010.9,4.0,6.44,6.0322780107175
6.44,90.43,25.78,4.45,-0.9211854056,-0.1500000000000056,28.2,-0.3891239501,88.36,1,27.48,1010.4,6.0,6.94,6.675620539561786
6.94,87.97,25.74,10.2,-0.8925858185,-0.019999999999996,27.9,-0.4508775407,90.43,1,27.59,1009.0,6.0,7.47,7.169015463675842
7.47,84.63,25.09,10.33,-0.8526401644,0.0700000000000073,26.1,-0.5224985647,87.97,1,27.99,1008.7,7.0,6.67,6.639715785012451
6.67,87.93,25.07,18.5,-0.940880769,0.0699999999999931,27.3,-0.3387379202,84.63,1,27.87,1009.4,7.0,5.83,5.851637271124356
5.83,86.9,24.79,12.98,-0.8894163733,0.0100000000000051,25.9,-0.4570979271,87.93,1,27.96,1010.1,8.0,6.34,5.817011224793829
6.34,89.58,25.39,14.44,-0.9372819895,-0.0799999999999983,26.7,-0.3485720473,86.9,1,27.93,1010.7,6.0,5.65,6.030513470514977
5.65,89.22,25.32,4.7,-0.9557930148,0.039999999999992,28.2,-0.2940403252,89.58,1,27.81,1009.6,6.0,5.6,5.506135718896564
5.6,87.97,24.64,0.64,-0.9659258263,-0.019999999999996,27.6,-0.2588190451,89.22,1,28.18,1010.5,6.0,4.86,5.091261249212253
4.86,88.0,25.24,0.52,-0.9795752496,0.1099999999999994,28.8,-0.2010779211,87.97,1,28.19,1010.5,6.0,5.34,4.969794225192004
5.34,88.27,25.22,0.27,-0.9947028171,0.019999999999996,28.9,-0.1027925368,88.0,1,27.85,1011.4,6.0,5.35,5.45138422895551
5.35,89.13,25.14,0.43,-0.9747611942,-0.0900000000000034,28.9,-0.223250116,88.27,1,27.55,1011.6,6.0,5.07,5.668972132104622
5.07,88.21,25.21,1.13,-0.8933713883,0.0600000000000022,28.9,-0.4493189986,89.13,1,27.91,1010.3,6.0,6.27,5.358643047740895
6.27,84.77,24.87,0.38,-0.9099612709,0.1400000000000005,28.4,-0.4146932427,88.21,1,28.01,1011.5,6.0,5.59,5.713572780514303
5.59,88.82,25.12,1.36,-0.9354440308,-0.0099999999999909,28.6,-0.3534748438,84.77,1,28.13,1012.1,6.0,6.06,5.686574696549084
6.06,88.92,25.07,4.75,-0.9316912276,-0.0900000000000034,28.9,-0.3632512305,88.82,1,27.9,1012.2,6.0,6.3,6.13300884899054
6.3,89.29,25.41,4.13,-0.8703556959,-0.1000000000000085,29.1,-0.4924235601,88.92,1,27.97,1010.9,6.0,6.47,6.190871494505448
6.47,89.85,25.21,7.6,-0.9731788728,-0.019999999999996,28.2,-0.2300497372,89.29,1,27.67,1009.3,7.0,6.43,6.134794901441693
6.43,89.46,24.79,7.47,-0.8571673007,0.0600000000000022,27.9,-0.5150380749,89.85,1,26.93,1009.7,7.0,5.41,5.6392224808923
5.41,89.41,24.51,13.82,-0.882126866,0.0400000000000062,27.9,-0.4710118812,89.46,1,26.87,1014.4,5.0,5.27,5.431863817209083
5.27,86.71,24.76,2.05,-0.9329535348,-0.0900000000000034,27.4,-0.3599968081,89.41,1,27.64,1011.0,5.0,4.96,5.1445997705592
4.96,88.25,25.08,9.43,-0.9622179935,-0.0100000000000051,28.2,-0.272280247,86.71,1,27.56,1010.0,7.0,6.58,5.7145816988499405
6.58,87.76,25.03,14.02,-0.9927573419,0.0600000000000022,27.9,-0.1201368388,88.25,1,27.42,1009.9,7.0,5.87,5.991843715051786
5.87,87.57,24.82,3.09,-0.9981347984,-0.1299999999999954,27.8,-0.06104853953,87.76,1,27.67,1010.6,7.0,5.22,5.918747078506234
5.22,86.91,24.73,1.18,-0.999610115,-0.1099999999999994,28.2,-0.02792163872,87.57,1,27.39,1009.4,6.0,5.96,5.962605754630943
5.96,89.13,25.0,0.86,-0.9918944426,0.059999999999988,28.3,-0.1270646086,86.91,1,27.52,1008.5,7.0,5.31,5.633890304386975
5.31,89.01,24.73,1.89,-0.8553642602,0.1200000000000045,28.4,-0.5180270094,89.13,1,27.53,1009.2,7.0,4.55,4.908148732745335
4.55,90.37,24.57,2.95,-0.7477980905,0.0700000000000073,28.4,-0.6639262127,89.01,1,27.43,1010.1,6.0,5.49,4.846137234835325
5.49,86.92,24.27,5.41,-0.7349145951,0.0,27.4,-0.6781596699,90.37,1,27.44,1010.5,6.0,5.55,5.2295472068283555
5.55,87.48,24.14,1.38,-0.9265286309,-0.1700000000000017,28.0,-0.3762242631,86.92,1,28.3,1009.8,5.0,4.25,4.985982270989436
4.25,86.88,24.9,1.58,-0.94776841,-0.0400000000000062,27.9,-0.3189593093,87.48,1,28.43,1008.9,4.0,4.01,4.383102673961421
4.01,88.48,25.21,6.92,-0.940880769,0.0799999999999983,28.2,-0.3387379202,86.88,1,27.44,1008.8,7.0,3.7,4.465064598355732
3.7,87.5,24.85,4.25,-0.8319541221,0.0100000000000051,27.9,-0.5548444274,88.48,1,27.64,1009.7,7.0,2.76,3.788453693984063
2.76,87.25,24.38,2.59,-0.5877852523,0.019999999999996,27.8,-0.8090169944,87.5,1,27.76,1009.6,5.0,3.52,3.2810715459226283
3.52,85.92,24.11,3.22,-0.5210096318,0.019999999999996,27.9,-0.8535507973,87.25,1,28.28,1009.7,4.0,4.21,3.7882519677749373
4.21,88.0,24.79,14.17,-0.6717205893,-0.0899999999999892,26.9,-0.7408045963,85.92,1,28.01,1009.9,7.0,5.27,4.697342971576296
5.27,86.38,25.48,17.05,-0.905568799,-0.0900000000000034,26.4,-0.4241994227,88.0,1,28.11,1009.1,7.0,6.53,6.198049966529655
6.53,87.04,25.76,10.25,-0.9537169507,-0.0700000000000073,26.7,-0.3007057995,86.38,1,27.84,1008.4,6.0,6.53,6.6977036972917885
6.53,88.23,25.43,9.87,-0.9588197349,-0.039999999999992,28.5,-0.2840153447,87.04,1,27.55,1008.1,7.0,6.95,6.7473507260580226
6.95,86.98,25.03,12.08,-0.9612616959,0.0300000000000011,27.1,-0.2756373558,88.23,1,27.51,1007.4,7.0,6.94,7.139908945964644
6.94,86.92,24.89,3.65,-0.9966373868,0.0600000000000022,27.1,-0.08193850863,86.98,1,28.01,1007.4,6.0,5.03,5.7906797684798645
5.03,88.02,25.0,1.15,-0.9396926208,0.0300000000000011,28.8,-0.3420201433,86.92,1,28.2,1008.1,5.0,4.76,5.120084532997647
4.76,87.03,25.32,4.56,-0.9025852843,0.0999999999999943,28.6,-0.4305110968,88.02,1,28.23,1008.6,5.0,5.47,4.831448052914813
5.47,87.27,25.38,6.28,-0.9297764859,0.0,28.3,-0.3681245527,87.03,1,27.73,1009.0,7.0,5.41,5.7325649332487085
5.41,86.97,24.96,4.9,-0.8788171127,-0.0300000000000011,27.2,-0.4771587603,87.27,1,27.89,1009.0,7.0,5.17,5.470256829430068
5.17,87.68,25.24,6.68,-0.8171448983,0.0300000000000011,27.1,-0.5764323162,86.97,1,27.86,1008.6,6.0,6.38,5.611664684239384
6.38,87.45,25.73,11.35,-0.9156625933,0.0,27.6,-0.4019477767,87.68,1,28.31,1009.2,6.0,6.75,6.429344968205575
6.75,87.94,25.7,8.51,-0.9698720153,0.019999999999996,28.4,-0.2436150118,87.45,1,27.79,1009.3,6.0,5.89,6.26860416776152
5.89,87.32,25.45,5.43,-0.8862035792,0.0400000000000062,28.1,-0.4632960351,87.94,1,28.03,1009.7,5.0,5.33,5.695816538838938
5.33,87.34,25.21,4.57,-0.9238795325,0.0499999999999971,27.8,-0.3826834324,87.32,1,27.77,1010.2,5.0,5.06,5.18908189089911
5.06,85.35,25.03,1.42,-0.9631625668,0.0400000000000062,28.0,-0.2689198206,87.34,1,28.51,1010.6,5.0,4.76,5.031813955312459
4.76,85.87,25.22,2.31,-0.930417568,-0.0500000000000113,29.2,-0.3665012267,85.35,1,28.55,1010.6,4.0,5.54,4.987672356363862
5.54,85.62,25.36,1.44,-0.8553642602,-0.0300000000000011,29.1,-0.5180270094,85.87,1,27.96,1010.1,5.0,5.92,5.722527124972409
5.92,84.82,25.21,2.39,-0.8471219214,-0.0499999999999971,29.4,-0.5313985795,85.62,1,28.12,1009.8,5.0,6.69,6.228859246706233
6.69,86.43,25.3,6.58,-0.9177546257,-0.0600000000000022,27.8,-0.3971478906,84.82,1,28.12,1009.3,6.0,6.48,6.274356408195133
6.48,88.4,25.54,5.45,-0.87630668,0.0200000000000102,28.1,-0.4817536741,86.43,1,28.29,1008.8,6.0,5.09,5.752288503275561
5.09,89.95,25.75,6.64,-0.8048937974,0.0300000000000011,28.3,-0.5934188866,88.4,1,28.36,1008.9,7.0,5.54,5.279286358325379
5.54,88.87,25.21,8.29,-0.9232102171,-0.0200000000000102,27.5,-0.3842953227,89.95,1,27.49,1009.2,7.0,5.29,5.696482507173016
5.29,88.72,25.17,6.0,-0.813100761,-0.0999999999999943,28.2,-0.5821229702,88.87,1,28.05,1008.3,7.0,4.45,5.26008516798667
4.45,86.65,25.1,6.65,-0.9537169507,0.0900000000000034,28.9,-0.3007057995,88.72,1,28.18,1008.0,6.0,4.77,4.7358627140518745
4.77,88.21,25.41,2.83,-0.9271838546,0.0499999999999971,28.4,-0.3746065934,86.65,1,28.38,1009.3,6.0,4.05,4.668919415126738
4.05,88.27,25.62,5.86,-0.9010770213,0.0100000000000051,28.8,-0.4336590846,88.21,1,28.37,1010.1,7.0,3.98,4.366205441665865
3.98,89.33,25.55,6.33,-0.8270805743,-0.0500000000000113,25.8,-0.5620833779,88.27,1,27.98,1009.6,8.0,4.71,4.687998869745045
4.71,88.08,25.42,2.94,-0.9515944039,-0.1599999999999966,27.8,-0.3073566178,89.33,1,28.37,1009.2,5.0,3.96,4.5036713031336975
3.96,85.56,25.64,5.05,-0.9578224948,0.0499999999999971,28.9,-0.2873605198,88.08,1,28.68,1007.4,5.0,5.22,4.477236314496136
5.22,85.95,25.68,16.09,-0.9636304532,0.0200000000000102,29.2,-0.2672383761,85.56,1,29.21,1007.8,7.0,4.55,5.427410248977487
4.55,84.5,25.55,6.18,-0.9931706495,0.0300000000000011,28.8,-0.1166707371,85.95,1,27.9,1008.1,6.0,5.32,5.160815887214756
5.32,87.01,25.36,14.33,-0.9040825497,-0.1200000000000045,28.8,-0.4273578634,84.5,1,28.11,1007.9,7.0,7.32,6.641078308304299
7.32,87.51,24.76,13.72,-0.9271838546,0.019999999999996,28.5,-0.3746065934,87.01,1,26.68,1007.6,7.0,9.33,8.26164604362579
9.33,86.26,24.93,8.07,-0.9933727656,0.1400000000000005,26.6,-0.1149371505,87.51,1,27.67,1007.5,7.0,6.72,6.722160814514819
6.72,86.87,24.93,1.05,-0.9935718557,-0.0100000000000051,27.5,0.1132032138,86.26,1,28.31,1009.4,4.0,4.45,5.215912818843298
4.45,86.4,25.16,7.1,-0.9871362651,0.0700000000000073,28.4,0.1598811877,86.87,1,28.29,1009.3,7.0,3.78,4.187310882514147
3.78,88.27,24.2,43.12,-0.9914448614,-0.0600000000000022,26.1,0.1305261922,86.4,0,26.29,1008.2,8.0,2.69,3.331293477208818
2.69,88.26,24.01,13.63,-0.9966373868,-0.0699999999999931,26.4,-0.08193850863,88.27,0,27.2,1008.4,5.0,3.2,3.2870369956740464
3.2,88.57,23.97,3.08,-0.882126866,-0.0200000000000102,27.8,-0.4710118812,88.26,0,28.15,1007.9,6.0,3.16,3.4071427462486716
3.16,90.16,25.1,10.25,-0.8987940463,-0.0300000000000011,28.6,-0.4383711468,88.57,0,27.76,1008.1,7.0,3.56,4.334063295618867
3.56,90.26,24.84,24.65,-0.7277727577,0.0200000000000102,26.4,-0.6858183529,90.16,0,27.8,1007.6,8.0,5.66,5.039575057425982
5.66,88.58,24.8,16.25,-0.6870875108,-0.0200000000000102,27.1,-0.726574671,90.26,0,27.81,1007.7,5.0,5.65,5.290305307352864
5.65,88.68,25.39,1.07,-0.4586495545,0.0400000000000062,27.8,-0.8886172327,88.58,0,28.15,1007.9,5.0,5.46,4.866281005056743
5.46,86.77,25.35,1.14,-0.6004202253,0.1099999999999994,28.6,-0.7996846585,88.68,0,28.26,1008.3,5.0,5.61,5.205339732258461
5.61,86.12,24.97,2.03,-0.8251134983,0.1099999999999994,28.8,-0.5649670034,86.77,0,28.49,1009.2,6.0,4.87,5.308054272619855
4.87,88.23,25.65,13.07,-0.9483236552,-0.0799999999999983,29.0,-0.3173046564,86.12,0,27.88,1010.2,6.0,5.32,5.239963710037497
5.32,87.76,25.15,18.78,-0.9802711746,-0.0600000000000022,27.4,-0.1976573404,88.23,0,27.73,1009.1,7.0,5.44,5.470449770543202
5.44,84.24,24.74,5.2,-0.9935718557,-0.0300000000000011,28.4,-0.1132032138,87.76,0,28.39,1008.8,6.0,5.79,5.097358788536789
5.79,86.53,25.17,0.82,-0.9931706495,-0.0699999999999931,28.2,-0.1166707371,84.24,0,28.56,1008.4,5.0,5.26,5.3539697818861525
5.26,87.81,25.39,0.98,-0.956304756,-0.0600000000000022,29.2,-0.2923717047,86.53,0,28.67,1008.0,5.0,5.64,5.248428136403636
5.64,87.48,25.75,2.0,-0.8651514206,-0.2100000000000079,29.4,-0.5015107372,87.81,0,28.61,1007.1,6.0,5.84,5.91043415958399
5.84,86.39,25.49,6.33,-0.7581343362,0.0500000000000113,28.1,-0.6520984038,87.48,0,28.72,1005.3,6.0,6.93,5.624057964430927
6.93,87.8,25.93,3.24,-0.9156625933,0.1599999999999966,28.3,-0.4019477767,86.39,0,27.85,1006.1,6.0,6.84,6.691963280533935
6.84,86.68,25.63,3.01,-0.9958843986,0.1799999999999926,28.5,-0.0906325802,87.8,0,28.58,1008.2,5.0,6.13,5.849325574977348
6.13,83.84,24.84,4.97,-0.97154912,0.1500000000000056,28.4,-0.2368381461,86.68,0,28.49,1010.1,6.0,3.92,4.812750528369556
3.92,84.94,25.38,14.81,-0.9142539552,0.0699999999999931,27.9,-0.4051415868,83.84,0,28.73,1010.8,7.0,2.82,3.819347872529547
2.82,86.1,25.29,33.26,-0.930417568,0.0100000000000051,26.7,-0.3665012267,84.94,0,28.72,1011.5,7.0,2.79,2.783583426154565
2.79,85.41,24.59,9.53,-0.8100416404,0.0700000000000073,28.1,-0.5863723567,86.1,0,28.8,1011.6,6.0,2.72,2.5934664782192365
2.72,85.24,24.52,9.21,-0.5707135677,0.0999999999999943,28.0,-0.8211492091,85.41,0,28.17,1012.0,4.0,4.3,2.530053818661267
4.3,85.16,24.15,10.47,-0.9792228106,-0.0300000000000011,26.6,-0.2027872954,85.24,0,27.91,1012.9,7.0,3.74,3.825411020313086
3.74,86.52,24.49,10.69,-0.9354440308,-0.2199999999999988,27.8,0.3534748438,85.16,0,28.14,1012.6,7.0,2.69,2.9454557372531727
2.69,87.21,24.65,21.41,-0.9156625933,-0.0900000000000034,27.1,0.4019477767,86.52,0,26.91,1010.1,7.0,2.37,2.6953773673828914
2.37,85.73,24.44,14.6,-0.9785089851,0.0100000000000051,26.8,0.2062041854,87.21,0,27.61,1009.6,7.0,2.3,2.484097497822028
2.3,87.57,24.34,9.18,-0.4446351792,-0.0600000000000022,26.6,0.8957117602,85.73,0,27.79,1009.6,7.0,3.5,3.325502702481309
3.5,90.49,24.53,26.3,-0.9854078985,0.0300000000000011,27.5,-0.1702094992,87.57,0,26.17,1009.4,8.0,4.15,3.9761218096003432
4.15,86.81,24.38,23.0,-0.9348256764,0.0699999999999931,26.8,-0.3551069624,90.49,0,28.17,1009.9,8.0,1.97,2.7496360698736186
1.97,90.51,24.5,37.3,0.03664370871,-0.2199999999999988,27.5,0.9993283938,86.81,0,28.57,1010.4,7.0,5.6,5.684707035968329
5.6,90.76,24.42,33.65,-0.9494254776,-0.039999999999992,27.0,0.313992456,90.51,0,26.73,1013.2,8.0,6.11,5.560020763703048
6.11,84.85,24.11,14.7,-0.4257792916,0.1899999999999977,27.8,-0.9048270525,90.76,0,29.18,1009.5,5.0,2.57,2.8193048916751975
2.57,87.62,24.66,14.79,-0.5090414158,0.0699999999999931,27.2,-0.860742027,84.85,0,27.55,1009.1,8.0,3.27,3.2126294493999517
3.27,88.88,24.02,17.62,-0.7466381823,0.0400000000000062,27.4,-0.6652303547,87.62,0,27.45,1010.6,7.0,3.36,3.349137131161194
3.36,88.3,24.75,13.13,-0.9329535348,0.0,26.9,-0.3599968081,88.88,0,27.46,1010.5,7.0,3.55,3.5708985613817763
3.55,87.49,24.97,15.18,-0.9945218954,-0.1200000000000045,27.2,-0.1045284633,88.3,0,27.68,1010.4,8.0,4.03,3.770274536958331
4.03,86.79,24.85,26.31,-0.9957246982,-0.0300000000000011,26.9,0.09237058745,87.49,0,27.26,1008.7,8.0,5.18,4.530898252781175
5.18,85.64,24.72,36.77,-0.9521293927,0.0300000000000011,24.6,0.305695305,86.79,0,26.9,1008.8,8.0,5.81,5.8003203503184295
5.81,89.67,24.1,28.3,-0.7241718614,-0.039999999999992,25.8,0.6896195437,85.64,0,25.77,1009.3,7.0,5.21,5.475574150245432
5.21,88.56,24.91,13.81,-0.769399555,-0.1099999999999994,26.4,0.6387678175,89.67,0,27.02,1008.6,7.0,5.68,5.62657597993412
5.68,88.14,24.48,7.23,-0.9993283938,-0.0799999999999983,26.4,-0.03664370871,88.56,0,27.11,1007.9,5.0,4.52,5.168028910627286
4.52,85.58,25.43,10.02,-0.9099612709,0.1199999999999903,27.4,-0.4146932427,88.14,0,27.94,1006.5,7.0,6.58,5.743208502469527
6.58,86.11,25.29,9.56,-0.9432226579,0.1000000000000085,28.0,-0.3321611319,85.58,0,27.47,1008.6,6.0,5.42,5.824996418686119
5.42,88.18,25.31,10.43,-0.9568135841,0.039999999999992,26.1,-0.2907021936,86.11,0,27.74,1009.9,8.0,5.61,5.551279729240252
5.61,89.37,25.55,14.82,-0.9354440308,-0.1599999999999966,26.4,-0.3534748438,88.18,0,27.61,1010.0,8.0,5.59,5.887868034279117
5.59,91.51,25.3,12.51,-0.9685831611,-0.0400000000000062,26.8,-0.2486898872,89.37,0,26.8,1008.2,8.0,4.29,5.706597839016024
4.29,89.62,24.68,14.58,-0.9631625668,0.1099999999999994,27.8,0.2689198206,91.51,0,27.46,1008.2,7.0,3.51,4.035440345661192
3.51,87.06,24.3,6.36,-0.9607791542,-0.1400000000000005,27.1,0.2773146533,89.62,0,27.72,1008.5,6.0,3.47,3.457906603917508
3.47,88.33,24.51,12.47,-0.909236109,-0.1199999999999903,27.0,-0.4162807923,87.06,0,27.89,1007.0,7.0,5.0,4.677325129593873
5.0,83.75,24.01,2.11,-0.940288127,0.1499999999999914,28.0,-0.3403795502,88.33,0,27.48,1006.6,3.0,4.62,4.6025287445678895
4.62,78.77,23.56,0.12,-0.9997806835,0.1800000000000068,26.8,-0.02094241988,83.75,0,28.59,1008.3,3.0,3.64,3.8761768506144803
3.64,83.06,23.61,0.32,-0.5402403205,-0.019999999999996,27.8,0.8415107819,78.77,0,28.14,1009.8,5.0,3.38,3.2811377692208525
3.38,86.72,23.87,12.88,0.2554457579,-0.1300000000000096,29.1,0.9668233886,83.06,0,28.83,1008.9,6.0,4.48,4.344229586604537
4.48,89.95,23.98,41.82,0.2283508701,-0.019999999999996,26.4,0.9735789029,86.72,0,27.55,1008.2,8.0,4.81,5.444898787189125
4.81,91.86,24.17,16.29,-0.4710118812,-0.0499999999999971,25.6,0.882126866,89.95,0,26.46,1007.7,7.0,3.59,4.099726538218167
3.59,89.8,24.67,5.57,-0.1201368388,0.0499999999999971,27.3,0.9927573419,91.86,0,28.0,1008.1,5.0,1.79,2.507453744377122
1.79,86.1,24.38,17.89,-0.144356201,0.0600000000000022,28.1,0.9895257891,89.8,0,28.62,1008.5,6.0,2.82,2.606289743835822
2.82,90.05,24.39,24.35,-0.791223533,0.0600000000000022,27.4,-0.6115270402,86.1,0,26.98,1008.3,6.0,2.52,3.0439871874373976
2.52,87.25,23.99,9.74,-0.3534748438,0.1599999999999966,26.8,-0.9354440308,90.05,0,27.93,1009.0,7.0,2.62,2.66642320675931
2.62,80.9,24.58,12.38,-0.8829475929,-0.019999999999996,27.7,-0.4694715628,87.25,0,28.8,1010.4,6.0,1.11,1.7540569026467991
1.11,79.31,24.52,3.82,0.6573752458,-0.0600000000000022,27.4,0.7535633923,80.9,0,30.3,1010.6,4.0,1.41,1.7148184185157695
1.41,84.73,24.9,5.81,-0.3746065934,0.0099999999999909,27.4,0.9271838546,79.31,0,28.58,1010.2,3.0,1.95,1.9295649691932937
1.95,83.68,24.11,3.12,-0.2756373558,0.0700000000000073,28.1,0.9612616959,84.73,0,29.02,1010.4,6.0,1.96,2.2107811770693684
1.96,85.04,25.31,4.99,-0.9284858269,0.0699999999999931,28.0,0.3713678356,83.68,0,28.63,1010.9,6.0,1.97,2.0368294330538457
1.97,82.0,24.85,6.09,-0.8972583697,-0.019999999999996,28.2,0.4415058528,85.04,0,28.87,1011.6,5.0,1.66,1.8185793535685129
1.66,83.0,24.51,6.92,-0.4893824517,-0.0799999999999983,27.5,0.8720692724,82.0,0,29.02,1011.0,5.0,2.06,1.887186971753096
2.06,80.23,24.11,0.59,0.5664062369,-0.0100000000000051,28.8,0.8241261886,83.0,0,29.13,1010.8,2.0,3.32,3.089720262269579
3.32,83.34,22.58,2.08,0.2840153447,-0.0300000000000011,28.1,0.9588197349,80.23,0,29.87,1010.1,4.0,3.1,3.359458700650189
3.1,83.17,24.15,12.88,0.7466381823,0.0600000000000022,28.0,0.6652303547,83.34,0,28.79,1010.1,5.0,3.47,2.8002776522768427
3.47,83.95,23.1,1.65,0.6401096995,0.0600000000000022,28.4,0.7682835236,83.17,0,29.41,1011.0,4.0,4.56,4.27490401037218
4.56,84.19,23.78,0.97,0.6238795967,-0.0799999999999983,28.5,0.7815204724,83.95,0,29.84,1011.0,4.0,5.21,4.559905178469158
5.21,84.5,23.39,5.16,0.6142852001,-0.0300000000000011,28.1,0.7890840848,84.19,0,29.81,1010.3,6.0,4.76,4.630313926351418
4.76,88.45,24.5,12.05,0.474088209,-0.0499999999999971,27.6,0.8804773535,84.5,0,28.13,1010.5,6.0,4.68,4.518794958873477
4.68,87.75,23.88,4.78,0.5562956155,-0.019999999999996,24.8,0.8309844693,88.45,0,27.81,1010.0,7.0,4.59,4.577297187219783
4.59,88.39,24.14,3.84,0.5135412521,0.0799999999999983,25.64,0.8580649057,87.75,0,27.47,1009.6,6.2,4.11,4.573780957270835
4.11,86.07,23.57,2.61,0.4954586684,0.0900000000000034,26.48,0.8686315144,88.39,0,28.71,1009.688762,5.4,4.45,3.909676627868135
4.45,83.92,23.85,0.8,0.5015107372,0.0899999999999892,27.32,0.8651514206,86.07,0,28.63,1010.300044,4.6,4.22,4.21726168812998
4.22,86.06,22.98,7.92,0.4289351334,-0.0899999999999892,28.16,0.9033352929,83.92,0,28.56,1011.307086,3.8,3.86,4.295392994225827
3.86,84.77,23.78,3.24,0.4162807923,0.0899999999999892,29.0,0.909236109,86.06,0,28.95,1011.949325,3.0,5.82,4.8875411176444965
5.82,85.05,23.15,0.19,0.4273578634,0.0300000000000011,28.6,0.9040825497,84.77,0,29.23,1012.1,2.0,5.36,5.507628938907606
5.36,83.93,22.93,0.14,0.3971478906,0.0700000000000073,28.2,0.9177546257,85.05,0,29.49,1012.0,4.0,4.46,5.423497982667946
4.46,82.37,23.58,0.87,0.345298199,-0.0900000000000034,28.1,0.9384930228,83.93,0,29.67,1012.6,2.0,3.88,4.3807607928401335
3.88,82.34,23.28,0.59,0.2300497372,-0.0499999999999971,27.6,0.9731788728,82.37,0,28.34,1011.6,2.0,4.13,3.9601383663386094
4.13,78.58,21.18,0.13,0.5060337641,0.0300000000000011,26.6,0.8625136692,82.34,0,28.3,1011.1,2.0,4.08,4.1929722517450045
4.08,77.2,20.54,0.0,0.670426619,0.039999999999992,26.6,0.741975841,78.58,0,28.4,1011.5,2.0,4.2,4.221958220702148
4.2,77.83,20.46,0.02,0.712026046,0.1000000000000085,26.2,0.702153053,77.2,0,28.81,1011.8,2.0,3.69,4.1473398617029815
3.69,80.03,21.0,0.01,0.7181262978,-0.0200000000000102,27.4,0.6959127966,77.83,0,29.18,1013.0,1.0,4.17,4.413227442097165
4.17,80.34,21.21,0.01,0.7205511117,-0.0799999999999983,27.4,0.6934018283,80.03,0,29.21,1012.5,2.0,4.3,4.314184707099453
4.3,82.43,21.22,0.16,0.5328762761,-0.0999999999999943,28.2,0.8461931661,80.34,0,29.42,1011.3,2.0,4.52,4.6841505183972005
4.52,81.9,22.86,1.24,0.6279630576,0.0300000000000011,27.6,0.7782431485,82.43,0,29.65,1010.7,2.0,2.39,4.005457474129738
2.39,80.41,23.81,2.27,0.6921431739,0.039999999999992,27.3,0.7217602281,81.9,0,29.58,1011.6,4.0,1.93,2.4638997889067045
1.93,83.19,23.62,4.03,0.6494480483,0.0,27.6,0.7604059656,80.41,0,30.24,1012.1,4.0,3.18,3.1682082859257124
3.18,84.8,24.13,3.49,0.6678325555,-0.0899999999999892,28.3,0.7443115462,83.19,0,29.81,1011.9,5.0,4.48,4.059643315514774
4.48,87.43,23.82,17.9,0.4003490326,-0.0200000000000102,28.3,0.9163627296,84.8,0,29.27,1011.0,5.0,6.25,4.882763827232157
6.25,86.17,23.91,4.02,0.3971478906,0.0700000000000073,27.4,0.9177546257,87.43,0,29.42,1011.1,6.0,6.11,5.366782933884445
6.11,86.58,23.28,3.68,0.1993679344,0.019999999999996,24.9,0.9799247046,86.17,0,29.24,1011.6,3.0,5.19,5.146074043965161
5.19,86.73,24.24,3.02,0.5299192642,-0.0799999999999983,29.0,0.8480480962,86.58,0,29.08,1012.1,5.0,5.56,5.233481124536294
5.56,84.16,23.5,2.88,0.5402403205,0.039999999999992,28.4,0.8415107819,86.73,0,30.0,1010.8,5.0,3.87,5.0195505726817995
3.87,85.18,23.37,1.57,0.5735764364,0.0400000000000062,28.2,0.8191520443,84.16,0,28.75,1011.9,4.0,4.37,4.398665111438474
4.37,84.14,23.5,3.05,0.496973961,-0.1099999999999994,29.6,0.8677654534,85.18,0,28.98,1012.3,7.0,4.77,4.72401071350161
